,id,relid,year,type_of_violence,country,country_id,fatality_best_estimate,gwnoa,gwnob,conflict_event,iso
81603,423086,AFG-2021-3-973-493,2021,3.0,DR Congo (Zaire),490.0,1.0,,,2021-11-22 00:00:00.000,COD
81604,423087,AFG-2021-3-973-511,2021,3.0,DR Congo (Zaire),490.0,6.0,,,2021-11-23 00:00:00.000,COD
81605,423099,AFG-2021-3-973-494,2021,3.0,DR Congo (Zaire),490.0,20.0,,,2021-11-23 00:00:00.000,COD
81606,425012,AFG-2021-3-973-541,2021,3.0,DR Congo (Zaire),490.0,3.0,,,2021-11-23 00:00:00.000,COD
81607,425015,AFG-2021-3-973-542,2021,3.0,DR Congo (Zaire),490.0,1.0,,,2021-11-27 00:00:00.000,COD
81608,425020,AFG-2021-3-973-543,2021,3.0,DR Congo (Zaire),490.0,1.0,,,2021-11-27 00:00:00.000,COD
81609,423130,AFG-2021-3-973-495,2021,3.0,DR Congo (Zaire),490.0,8.0,,,2021-11-28 00:00:00.000,COD
81610,423168,AFG-2021-3-973-507,2021,3.0,DR Congo (Zaire),490.0,1.0,,,2021-12-01 00:00:00.000,COD
81611,425577,AFG-2021-3-973-573,2021,3.0,DR Congo (Zaire),490.0,5.0,,,2021-12-03 00:00:00.000,COD
81612,425268,AFG-2021-3-973-559,2021,3.0,DR Congo (Zaire),490.0,33.0,,,2021-12-06 00:00:00.000,COD
81613,425267,AFG-2021-3-973-558,2021,3.0,DR Congo (Zaire),490.0,20.0,,,2021-12-08 00:00:00.000,COD
81614,425579,AFG-2021-3-973-574,2021,3.0,DR Congo (Zaire),490.0,5.0,,,2021-12-11 00:00:00.000,COD
81615,425580,AFG-2021-3-973-575,2021,3.0,DR Congo (Zaire),490.0,7.0,,,2021-12-13 00:00:00.000,COD
81616,425437,AFG-2021-3-973-565,2021,3.0,DR Congo (Zaire),490.0,3.0,,,2021-12-16 00:00:00.000,COD
81617,425438,AFG-2021-3-973-568,2021,3.0,DR Congo (Zaire),490.0,5.0,,,2021-12-16 00:00:00.000,COD
81618,425439,AFG-2021-3-973-569,2021,3.0,DR Congo (Zaire),490.0,5.0,,,2021-12-16 00:00:00.000,COD
81619,425440,AFG-2021-3-973-570,2021,3.0,DR Congo (Zaire),490.0,5.0,,,2021-12-16 00:00:00.000,COD
81620,425441,AFG-2021-3-973-567,2021,3.0,DR Congo (Zaire),490.0,5.0,,,2021-12-16 00:00:00.000,COD
81621,425104,AFG-2021-3-973-545,2021,3.0,DR Congo (Zaire),490.0,1.0,,,2021-12-16 00:00:00.000,COD
81622,425108,AFG-2021-3-973-566,2021,3.0,DR Congo (Zaire),490.0,3.0,,,2021-12-16 00:00:00.000,COD
81623,425131,AFG-2021-3-973-547,2021,3.0,DR Congo (Zaire),490.0,3.0,,,2021-12-17 00:00:00.000,COD
81624,425139,AFG-2021-3-973-548,2021,3.0,DR Congo (Zaire),490.0,2.0,,,2021-12-18 00:00:00.000,COD
81625,425144,AFG-2021-3-973-549,2021,3.0,DR Congo (Zaire),490.0,2.0,,,2021-12-18 00:00:00.000,COD
81626,425573,AFG-2021-3-973-572,2021,3.0,DR Congo (Zaire),490.0,8.0,,,2021-12-20 00:00:00.000,COD
81627,426033,AFG-2021-3-973-580,2021,3.0,DR Congo (Zaire),490.0,1.0,,,2021-12-20 00:00:00.000,COD
81628,425191,AFG-2021-3-973-551,2021,3.0,DR Congo (Zaire),490.0,3.0,,,2021-12-22 00:00:00.000,COD
81629,425192,AFG-2021-3-973-552,2021,3.0,DR Congo (Zaire),490.0,1.0,,,2021-12-22 00:00:00.000,COD
81630,425188,AFG-2021-3-973-550,2021,3.0,DR Congo (Zaire),490.0,3.0,,,2021-12-22 00:00:00.000,COD
81631,425323,AFG-2021-3-973-561,2021,3.0,DR Congo (Zaire),490.0,9.0,,,2021-12-23 00:00:00.000,COD
81632,425197,AFG-2021-3-973-553,2021,3.0,DR Congo (Zaire),490.0,4.0,,,2021-12-24 00:00:00.000,COD
81633,425222,AFG-2021-3-973-554,2021,3.0,DR Congo (Zaire),490.0,2.0,,,2021-12-25 00:00:00.000,COD
81634,425324,AFG-2021-3-973-562,2021,3.0,DR Congo (Zaire),490.0,3.0,,,2021-12-25 00:00:00.000,COD
81635,425326,AFG-2021-3-973-563,2021,3.0,DR Congo (Zaire),490.0,9.0,,,2021-12-25 00:00:00.000,COD
81636,425228,AFG-2021-3-973-555,2021,3.0,DR Congo (Zaire),490.0,4.0,,,2021-12-28 00:00:00.000,COD
81637,425230,AFG-2021-3-973-556,2021,3.0,DR Congo (Zaire),490.0,3.0,,,2021-12-29 00:00:00.000,COD
81638,426180,AFG-2021-3-973-587,2021,3.0,DR Congo (Zaire),490.0,5.0,,,2021-12-29 00:00:00.000,COD
81639,425235,AFG-2021-3-973-557,2021,3.0,DR Congo (Zaire),490.0,3.0,,,2021-12-30 00:00:00.000,COD
81640,426183,AFG-2021-3-973-588,2021,3.0,DR Congo (Zaire),490.0,7.0,,,2021-12-31 00:00:00.000,COD
81641,426185,AFG-2022-3-973-7,2022,3.0,DR Congo (Zaire),490.0,17.0,,,2022-01-01 00:00:00.000,COD
81642,425246,AFG-2022-3-973-2,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-01-02 00:00:00.000,COD
81643,427635,AFG-2022-3-973-17,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-01-05 00:00:00.000,COD
81644,427778,AFG-2022-3-973-21,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-01-05 00:00:00.000,COD
81645,427636,AFG-2022-3-973-18,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-01-06 00:00:00.000,COD
81646,427811,AFG-2022-3-973-23,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-01-07 00:00:00.000,COD
81647,426213,AFG-2022-3-973-8,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-01-07 00:00:00.000,COD
81648,426220,AFG-2022-3-973-10,2022,3.0,DR Congo (Zaire),490.0,7.0,,,2022-01-12 00:00:00.000,COD
81649,427523,AFG-2022-3-973-15,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-01-13 00:00:00.000,COD
81650,427607,AFG-2022-3-973-16,2022,3.0,DR Congo (Zaire),490.0,11.0,,,2022-01-23 00:00:00.000,COD
81651,427696,AFG-2022-3-973-19,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-01-23 00:00:00.000,COD
81652,436111,AFG-2022-3-973-144,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-01-24 00:00:00.000,COD
81653,427974,AFG-2022-3-973-24,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-02-04 00:00:00.000,COD
81654,429979,AFG-2022-3-973-50,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-02-05 00:00:00.000,COD
81655,429977,AFG-2022-3-973-49,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-02-05 00:00:00.000,COD
81656,464449,AFG-2022-3-973-695,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-02-05 00:00:00.000,COD
81657,430371,AFG-2022-3-973-68,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-02-06 00:00:00.000,COD
81658,430533,AFG-2022-3-973-78,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-02-07 00:00:00.000,COD
81659,430372,AFG-2022-3-973-69,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-02-09 00:00:00.000,COD
81660,430052,AFG-2022-3-973-56,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-02-12 00:00:00.000,COD
81661,429986,AFG-2022-3-973-51,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-02-13 00:00:00.000,COD
81662,430050,AFG-2022-3-973-54,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-02-14 00:00:00.000,COD
81663,430051,AFG-2022-3-973-55,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-02-14 00:00:00.000,COD
81664,430047,AFG-2022-3-973-52,2022,3.0,DR Congo (Zaire),490.0,8.0,,,2022-02-15 00:00:00.000,COD
81665,464452,AFG-2022-3-973-696,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-02-15 00:00:00.000,COD
81666,430049,AFG-2022-3-973-53,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-02-16 00:00:00.000,COD
81667,430379,AFG-2022-3-973-70,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-02-17 00:00:00.000,COD
81668,430381,AFG-2022-3-973-72,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-02-19 00:00:00.000,COD
81669,430056,AFG-2022-3-973-58,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-02-20 00:00:00.000,COD
81670,430057,AFG-2022-3-973-59,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-02-20 00:00:00.000,COD
81671,430365,AFG-2022-3-973-66,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-02-23 00:00:00.000,COD
81672,430383,AFG-2022-3-973-73,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-02-24 00:00:00.000,COD
81673,444558,AFG-2022-3-973-378,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-02-24 00:00:00.000,COD
81674,430368,AFG-2022-3-973-67,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-02-27 00:00:00.000,COD
81675,430060,AFG-2022-3-973-60,2022,3.0,DR Congo (Zaire),490.0,26.0,,,2022-02-27 00:00:00.000,COD
81676,434519,AFG-2022-3-973-127,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-03-01 00:00:00.000,COD
81677,434146,AFG-2022-3-973-117,2022,3.0,DR Congo (Zaire),490.0,7.0,,,2022-03-01 00:00:00.000,COD
81678,434608,AFG-2022-3-973-128,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-03-04 00:00:00.000,COD
81679,434172,AFG-2022-3-973-681,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-03-09 00:00:00.000,COD
81680,433999,AFG-2022-3-973-99,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-03-10 00:00:00.000,COD
81681,434517,AFG-2022-3-973-126,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-03-10 00:00:00.000,COD
81682,434002,AFG-2022-3-973-100,2022,3.0,DR Congo (Zaire),490.0,17.0,,,2022-03-11 00:00:00.000,COD
81683,434004,AFG-2022-3-973-101,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-03-11 00:00:00.000,COD
81684,434005,AFG-2022-3-973-102,2022,3.0,DR Congo (Zaire),490.0,10.0,,,2022-03-11 00:00:00.000,COD
81685,434007,AFG-2022-3-973-103,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-03-12 00:00:00.000,COD
81686,434089,AFG-2022-3-973-110,2022,3.0,DR Congo (Zaire),490.0,11.0,,,2022-03-12 00:00:00.000,COD
81687,434053,AFG-2022-3-973-105,2022,3.0,DR Congo (Zaire),490.0,19.0,,,2022-03-13 00:00:00.000,COD
81688,434056,AFG-2022-3-973-106,2022,3.0,DR Congo (Zaire),490.0,15.0,,,2022-03-14 00:00:00.000,COD
81689,434059,AFG-2022-3-973-107,2022,3.0,DR Congo (Zaire),490.0,18.0,,,2022-03-14 00:00:00.000,COD
81690,434516,AFG-2022-3-973-125,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-03-14 00:00:00.000,COD
81691,434766,AFG-2022-3-973-132,2022,3.0,DR Congo (Zaire),490.0,7.0,,,2022-03-15 00:00:00.000,COD
81692,434061,AFG-2022-3-973-108,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-03-15 00:00:00.000,COD
81693,434093,AFG-2022-3-973-113,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-03-16 00:00:00.000,COD
81694,434091,AFG-2022-3-973-111,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-03-16 00:00:00.000,COD
81695,434280,AFG-2022-3-973-122,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-03-18 00:00:00.000,COD
81696,434100,AFG-2022-3-973-114,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-03-20 00:00:00.000,COD
81697,434105,AFG-2022-3-973-115,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-03-20 00:00:00.000,COD
81698,434655,AFG-2022-3-973-129,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-03-23 00:00:00.000,COD
81699,434782,AFG-2022-3-973-133,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-03-29 00:00:00.000,COD
81700,434380,AFG-2022-3-973-123,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-03-29 00:00:00.000,COD
81701,434143,AFG-2022-3-973-116,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-04-01 00:00:00.000,COD
81702,434151,AFG-2022-3-973-119,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-04-02 00:00:00.000,COD
81703,434152,AFG-2022-3-973-120,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-04-03 00:00:00.000,COD
81704,434150,AFG-2022-3-973-118,2022,3.0,DR Congo (Zaire),490.0,36.0,,,2022-04-03 00:00:00.000,COD
81705,436246,AFG-2022-3-973-153,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-04-05 00:00:00.000,COD
81706,436449,AFG-2022-3-973-164,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-04-05 00:00:00.000,COD
81707,436466,AFG-2022-3-973-166,2022,3.0,DR Congo (Zaire),490.0,28.0,,,2022-04-06 00:00:00.000,COD
81708,464337,AFG-2022-3-973-693,2022,3.0,DR Congo (Zaire),490.0,16.0,,,2022-04-08 00:00:00.000,COD
81709,436253,AFG-2022-3-973-156,2022,3.0,DR Congo (Zaire),490.0,8.0,,,2022-04-09 00:00:00.000,COD
81710,436266,AFG-2022-3-973-157,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-04-09 00:00:00.000,COD
81711,436269,AFG-2022-3-973-158,2022,3.0,DR Congo (Zaire),490.0,9.0,,,2022-04-10 00:00:00.000,COD
81712,436272,AFG-2022-3-973-159,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-04-10 00:00:00.000,COD
81713,436476,AFG-2022-3-973-167,2022,3.0,DR Congo (Zaire),490.0,9.0,,,2022-04-10 00:00:00.000,COD
81714,436479,AFG-2022-3-973-168,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-04-10 00:00:00.000,COD
81715,436134,AFG-2022-3-973-145,2022,3.0,DR Congo (Zaire),490.0,21.0,,,2022-04-11 00:00:00.000,COD
81716,436164,AFG-2022-3-973-146,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-04-12 00:00:00.000,COD
81717,436165,AFG-2022-3-973-147,2022,3.0,DR Congo (Zaire),490.0,11.0,,,2022-04-13 00:00:00.000,COD
81718,436172,AFG-2022-3-973-149,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-04-15 00:00:00.000,COD
81719,436167,AFG-2022-3-973-148,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-04-15 00:00:00.000,COD
81720,444601,AFG-2022-3-973-379,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-04-16 00:00:00.000,COD
81721,436632,AFG-2022-3-973-179,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-04-16 00:00:00.000,COD
81722,436679,AFG-2022-3-973-182,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-04-20 00:00:00.000,COD
81723,436402,AFG-2022-3-973-160,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-04-21 00:00:00.000,COD
81724,453788,AFG-2022-3-973-590,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-04-21 00:00:00.000,COD
81725,436445,AFG-2022-3-973-162,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-04-22 00:00:00.000,COD
81726,441626,AFG-2022-3-973-292,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-04-24 00:00:00.000,COD
81727,441627,AFG-2022-3-973-293,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-04-26 00:00:00.000,COD
81728,436526,AFG-2022-3-973-172,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-04-26 00:00:00.000,COD
81729,436198,AFG-2022-3-973-150,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-04-26 00:00:00.000,COD
81730,436483,AFG-2022-3-973-169,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-04-27 00:00:00.000,COD
81731,441631,AFG-2022-3-973-294,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-05-05 00:00:00.000,COD
81732,438999,AFG-2022-3-973-244,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-05-05 00:00:00.000,COD
81733,444621,AFG-2022-3-973-380,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-05-06 00:00:00.000,COD
81734,440115,AFG-2022-3-973-255,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-05-09 00:00:00.000,COD
81735,439107,AFG-2022-3-973-254,2022,3.0,DR Congo (Zaire),490.0,20.0,,,2022-05-10 00:00:00.000,COD
81736,441671,AFG-2022-3-973-295,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-05-10 00:00:00.000,COD
81737,438637,AFG-2022-3-973-226,2022,3.0,DR Congo (Zaire),490.0,20.0,,,2022-05-11 00:00:00.000,COD
81738,438641,AFG-2022-3-973-227,2022,3.0,DR Congo (Zaire),490.0,62.0,,,2022-05-13 00:00:00.000,COD
81739,439024,AFG-2022-3-973-249,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-05-19 00:00:00.000,COD
81740,439025,AFG-2022-3-973-250,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-05-19 00:00:00.000,COD
81741,439017,AFG-2022-3-973-247,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-05-19 00:00:00.000,COD
81742,441700,AFG-2022-3-973-296,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-05-20 00:00:00.000,COD
81743,439058,AFG-2022-3-973-252,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-05-22 00:00:00.000,COD
81744,438723,AFG-2022-3-973-593,2022,3.0,DR Congo (Zaire),490.0,17.0,,,2022-05-24 00:00:00.000,COD
81745,438730,AFG-2022-3-973-232,2022,3.0,DR Congo (Zaire),490.0,37.0,,,2022-05-27 00:00:00.000,COD
81746,441711,AFG-2022-3-973-297,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-05-27 00:00:00.000,COD
81747,438731,AFG-2022-3-973-233,2022,3.0,DR Congo (Zaire),490.0,15.0,,,2022-05-29 00:00:00.000,COD
81748,439101,AFG-2022-3-973-253.1,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-05-31 00:00:00.000,COD
81749,439102,AFG-2022-3-973-253.2,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-05-31 00:00:00.000,COD
81750,442058,AFG-2022-3-973-324,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-06-01 00:00:00.000,COD
81751,438739,AFG-2022-3-973-234,2022,3.0,DR Congo (Zaire),490.0,36.0,,,2022-06-05 00:00:00.000,COD
81752,442473,AFG-2022-3-973-332,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-06-06 00:00:00.000,COD
81753,442059,AFG-2022-3-973-325,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-06-11 00:00:00.000,COD
81754,441776,AFG-2022-3-973-298,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-06-11 00:00:00.000,COD
81755,441781,AFG-2022-3-973-299,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-06-12 00:00:00.000,COD
81756,441886,AFG-2022-3-973-310,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-06-12 00:00:00.000,COD
81757,442060,AFG-2022-3-973-326,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-06-13 00:00:00.000,COD
81758,442503,AFG-2022-3-973-687,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-06-13 00:00:00.000,COD
81759,441798,AFG-2022-3-973-303,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-06-14 00:00:00.000,COD
81760,441806,AFG-2022-3-973-305,2022,3.0,DR Congo (Zaire),490.0,7.0,,,2022-06-15 00:00:00.000,COD
81761,442061,AFG-2022-3-973-327,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-06-15 00:00:00.000,COD
81762,442062,AFG-2022-3-973-328,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-06-16 00:00:00.000,COD
81763,442063,AFG-2022-3-973-329,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-06-20 00:00:00.000,COD
81764,441821,AFG-2022-3-973-306,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-06-21 00:00:00.000,COD
81765,441889,AFG-2022-3-973-311,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-06-21 00:00:00.000,COD
81766,442064,AFG-2022-3-973-330,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-06-22 00:00:00.000,COD
81767,444145,AFG-2022-3-973-347,2022,3.0,DR Congo (Zaire),490.0,7.0,,,2022-06-24 00:00:00.000,COD
81768,441895,AFG-2022-3-973-312,2022,3.0,DR Congo (Zaire),490.0,7.0,,,2022-06-24 00:00:00.000,COD
81769,441899,AFG-2022-3-973-313,2022,3.0,DR Congo (Zaire),490.0,9.0,,,2022-06-25 00:00:00.000,COD
81770,441900,AFG-2022-3-973-314,2022,3.0,DR Congo (Zaire),490.0,15.0,,,2022-06-25 00:00:00.000,COD
81771,441827,AFG-2022-3-973-308,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-06-25 00:00:00.000,COD
81772,444151,AFG-2022-3-973-348,2022,3.0,DR Congo (Zaire),490.0,9.0,,,2022-06-25 00:00:00.000,COD
81773,441952,AFG-2022-3-973-318,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-06-26 00:00:00.000,COD
81774,441953,AFG-2022-3-973-319,2022,3.0,DR Congo (Zaire),490.0,8.0,,,2022-06-26 00:00:00.000,COD
81775,441954,AFG-2022-3-973-320,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-06-26 00:00:00.000,COD
81776,441829,AFG-2022-3-973-309,2022,3.0,DR Congo (Zaire),490.0,8.0,,,2022-06-26 00:00:00.000,COD
81777,442057,AFG-2022-3-973-323,2022,3.0,DR Congo (Zaire),490.0,9.0,,,2022-06-28 00:00:00.000,COD
81778,442482,AFG-2022-3-973-333,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-06-29 00:00:00.000,COD
81779,441904,AFG-2022-3-973-315,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-07-01 00:00:00.000,COD
81780,447822,AFG-2022-3-973-448,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-07-01 00:00:00.000,COD
81781,441905,AFG-2022-3-973-316,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-07-02 00:00:00.000,COD
81782,442484,AFG-2022-3-973-334,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-07-04 00:00:00.000,COD
81783,444673,AFG-2022-3-973-385,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-07-05 00:00:00.000,COD
81784,444165,AFG-2022-3-973-349,2022,3.0,DR Congo (Zaire),490.0,15.0,,,2022-07-07 00:00:00.000,COD
81785,444166,AFG-2022-3-973-350,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-07-07 00:00:00.000,COD
81786,442488,AFG-2022-3-973-335,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-07-08 00:00:00.000,COD
81787,442489,AFG-2022-3-973-336,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-07-09 00:00:00.000,COD
81788,444177,AFG-2022-3-973-351,2022,3.0,DR Congo (Zaire),490.0,7.0,,,2022-07-10 00:00:00.000,COD
81789,444178,AFG-2022-3-973-352,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-07-11 00:00:00.000,COD
81790,447825,AFG-2022-3-973-449,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-07-11 00:00:00.000,COD
81791,444181,AFG-2022-3-973-353,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-07-12 00:00:00.000,COD
81792,444182,AFG-2022-3-973-354,2022,3.0,DR Congo (Zaire),490.0,7.0,,,2022-07-12 00:00:00.000,COD
81793,444192,AFG-2022-3-973-355,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-07-15 00:00:00.000,COD
81794,444704,AFG-2022-3-973-388,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-07-15 00:00:00.000,COD
81795,444286,AFG-2022-3-973-371,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-07-16 00:00:00.000,COD
81796,444195,AFG-2022-3-973-356,2022,3.0,DR Congo (Zaire),490.0,7.0,,,2022-07-17 00:00:00.000,COD
81797,444692,AFG-2022-3-973-387,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-07-19 00:00:00.000,COD
81798,444691,AFG-2022-3-973-386,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-07-20 00:00:00.000,COD
81799,453385,AFG-2022-3-973-586,2022,3.0,DR Congo (Zaire),490.0,5.0,,,2022-07-21 00:00:00.000,COD
81800,444202,AFG-2022-3-973-357,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-07-22 00:00:00.000,COD
81801,444204,AFG-2022-3-973-358,2022,3.0,DR Congo (Zaire),490.0,6.0,,,2022-07-23 00:00:00.000,COD
81802,444206,AFG-2022-3-973-359,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-07-23 00:00:00.000,COD
81803,444214,AFG-2022-3-973-360,2022,3.0,DR Congo (Zaire),490.0,12.0,,,2022-07-26 00:00:00.000,COD
81804,444217,AFG-2022-3-973-361,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-07-29 00:00:00.000,COD
81805,444218,AFG-2022-3-973-362,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-07-29 00:00:00.000,COD
81806,444321,AFG-2022-3-973-372,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-07-29 00:00:00.000,COD
81807,444708,AFG-2022-3-973-389,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-07-29 00:00:00.000,COD
81808,444219,AFG-2022-3-973-363,2022,3.0,DR Congo (Zaire),490.0,7.0,,,2022-07-30 00:00:00.000,COD
81809,444220,AFG-2022-3-973-364,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-07-31 00:00:00.000,COD
81810,444225,AFG-2022-3-973-366,2022,3.0,DR Congo (Zaire),490.0,3.0,,,2022-08-01 00:00:00.000,COD
81811,444711,AFG-2022-3-973-390,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-08-01 00:00:00.000,COD
81812,446422,AFG-2022-3-973-407,2022,3.0,DR Congo (Zaire),490.0,1.0,,,2022-08-04 00:00:00.000,COD
81813,446428,AFG-2022-3-973-408,2022,3.0,DR Congo (Zaire),490.0,10.0,,,2022-08-05 00:00:00.000,COD
81814,446506,AFG-2022-3-973-414,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-08-06 00:00:00.000,COD
81815,446517,AFG-2022-3-973-415,2022,3.0,DR Congo (Zaire),490.0,4.0,,,2022-08-09 00:00:00.000,COD
81816,446454,AFG-2022-3-973-409,2022,3.0,DR Congo (Zaire),490.0,2.0,,,2022-08-10 00:00:00.000,COD
